Date,Open,High,Low,Close,Volume,Adj_Close
2024-05-20,6705.0,6785.0,6705.0,6742.85009765625,761624,6700.05419921875
2024-05-21,6777.4501953125,6777.4501953125,6727.25,6744.5498046875,416046,6701.74267578125
2024-05-22,6759.5498046875,6853.5,6730.0498046875,6826.64990234375,709317,6783.32177734375
2024-05-23,6820.0,6910.0,6793.0,6836.89990234375,742043,6793.5068359375
2024-05-26,6859.0,6959.5498046875,6810.0,6895.5,655471,6851.73486328125
2024-05-27,6913.9501953125,6945.0,6856.89990234375,6873.0498046875,752867,6829.42724609375
2024-05-28,6878.0,6908.0,6785.35009765625,6806.7001953125,721331,6763.49853515625
2024-05-29,6779.89990234375,6798.9501953125,6594.0498046875,6616.4501953125,1155575,6574.45654296875
2024-05-30,6664.9501953125,6771.9501953125,6642.39990234375,6697.7001953125,2841733,6655.1904296875
2024-06-02,6948.85009765625,6988.7001953125,6832.9501953125,6915.5498046875,1148212,6871.65771484375
2024-06-03,6915.9501953125,6915.9501953125,6375.7001953125,6509.5498046875,3299387,6468.234375
2024-06-04,6604.0,6862.0,6535.5498046875,6836.64990234375,1218517,6793.25830078125
2024-06-05,6850.0,7012.9501953125,6822.2998046875,6925.7998046875,1465716,6881.84228515625
2024-06-06,6995.0,7299.0,6941.0,7191.39990234375,2984052,7145.7568359375
2024-06-09,7250.0,7250.0,7075.25,7088.85009765625,872318,7043.85791015625
2024-06-10,7083.0,7169.0,7051.0,7138.10009765625,1205213,7092.79541015625
2024-06-11,7148.0,7277.0,7115.0,7217.75,1268508,7171.939453125
2024-06-12,7252.2001953125,7325.0,7232.14990234375,7294.9501953125,1345495,7248.64990234375
2024-06-13,7296.0498046875,7370.0,7247.0,7341.5498046875,1187488,7294.95361328125
2024-06-17,7365.0,7429.4501953125,7300.0,7334.7001953125,946904,7288.1474609375
2024-06-18,7334.7001953125,7348.9501953125,7177.89990234375,7233.9501953125,520400,7188.037109375
2024-06-19,7220.0,7264.89990234375,7111.0,7207.10009765625,900158,7161.357421875
2024-06-20,7239.2998046875,7265.0,7075.0,7134.25,1499818,7124.55712890625
2024-06-23,7076.0,7106.9501953125,7020.5498046875,7081.85009765625,635654,7072.228515625
2024-06-24,7101.0,7140.0,6998.0,7074.4501953125,1560811,7064.8388671875
2024-06-25,7070.0,7179.25,7035.0,7158.2001953125,912552,7148.47509765625
2024-06-26,7150.0,7239.0,7083.0498046875,7166.75,1137606,7157.01318359375
2024-06-27,7165.0,7226.0,7105.2998046875,7115.5498046875,829584,7105.88232421875
2024-06-30,7075.0,7304.0,7075.0,7276.75,772745,7266.86376953125
2024-07-01,7275.0,7275.9501953125,7122.0,7165.60009765625,1281027,7155.86474609375
2024-07-02,7189.9501953125,7284.64990234375,7170.0,7258.7998046875,836393,7248.93798828125
2024-07-03,7301.0498046875,7325.0,7100.0,7107.0498046875,1897977,7097.39404296875
2024-07-04,7134.0,7149.89990234375,7077.0,7138.0,931079,7128.30224609375
2024-07-07,7144.9501953125,7147.64990234375,7047.0,7098.25,677705,7088.60595703125
2024-07-08,7109.85009765625,7142.39990234375,7042.0,7068.0498046875,973503,7058.44677734375
2024-07-09,7068.0,7129.35009765625,7021.0,7054.9501953125,809714,7045.365234375
2024-07-10,7087.89990234375,7087.89990234375,6930.0,6950.2998046875,971801,6940.85693359375
2024-07-11,6996.9501953125,7045.0,6915.0498046875,7004.2998046875,1068833,6994.78369140625
2024-07-14,7020.0498046875,7085.0,6995.25,7063.75,533373,7054.15283203125
2024-07-15,7080.0,7090.0,7005.2001953125,7059.10009765625,558200,7049.50927734375
2024-07-17,7047.10009765625,7117.89990234375,6971.14990234375,7110.0,864605,7100.34033203125
2024-07-18,7110.0,7110.0,6910.0,6932.2998046875,938598,6922.88134765625
2024-07-21,6932.0,6958.60009765625,6849.39990234375,6884.25,575193,6874.89697265625
2024-07-22,6934.0,6944.85009765625,6620.0,6727.10009765625,1932212,6717.96044921875
2024-07-23,6630.0,6654.7001953125,6541.0498046875,6607.14990234375,3100626,6598.17333984375
2024-07-24,6560.0,6666.0,6551.4501953125,6647.75,950965,6638.71826171875
2024-07-25,6675.0498046875,6808.39990234375,6667.10009765625,6789.75,1110184,6780.525390625
2024-07-28,6823.85009765625,6855.0,6765.75,6812.4501953125,748565,6803.19482421875
2024-07-29,6812.4501953125,6899.0,6783.0,6823.60009765625,1179413,6814.32958984375
2024-07-30,6826.9501953125,6855.0,6793.0,6806.9501953125,889659,6797.7021484375
2024-07-31,6831.5,6844.0,6750.0,6771.64990234375,839523,6762.44970703125
2024-08-01,6725.0,6750.0,6673.10009765625,6725.0,622218,6715.86328125
2024-08-04,6650.0,6650.0,6532.60009765625,6596.7001953125,944041,6587.73779296875
2024-08-05,6626.0,6697.0,6511.5,6538.35009765625,891828,6529.466796875
