Date,Open,High,Low,Close,Volume,Adj_Close,MA5,MA10,MA20,MA50,EMA5,EMA10,EMA20,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,ATR,Volume_Change,Volume_MA10,Volume_Ratio,ROC5,ROC10,ROC20,Close_MA20,Volatility,Target,Close_Ratio,High_Low_Ratio,Open_Close_Ratio,Signal,Position,Cash,Holdings,Equity,Returns,Cumulative_Returns
2024-07-30,1164.0,1167.9000244140625,1145.300048828125,1156.6500244140625,10860623,1156.6500244140625,1130.35,1069.895001220703,1038.632501220703,992.5519982910156,1125.9414911447534,1090.5059674953056,1053.6287073584595,1080.6870047249918,1040.2664050164294,40.42059970856235,25.446214025148393,14.974385683413956,80.4676615691244,1038.632501220703,57.43028429971621,1153.4930698201354,923.7719326212706,0.2211765344612978,31.028577532087063,-0.6201557244215087,14996320.6,0.7242191794699294,12.547443745146358,13.269352862988981,17.869157118351907,1038.632501220703,0.055294133615324474,0,1.1136277971800936,1.0197327989368916,1.0063545371813405,0,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-07-31,1167.0,1176.0,1136.5,1144.4000244140625,14375948,1144.4000244140625,1141.0400146484376,1081.8799987792968,1047.070001220703,996.4139990234376,1132.0943355678564,1100.3048869350796,1062.2735946970884,1090.4890077540795,1047.980006453291,42.50900130078844,28.858771480276403,13.650229820512038,75.22450355361715,1047.070001220703,60.02747703867186,1167.1249552980466,927.0150471433593,0.22931600358596904,32.4214346749442,0.3236761832171138,15632883.0,0.9195967244173707,4.899406538748408,11.697815614085538,17.296161100528316,1047.070001220703,0.05732900089649228,0,1.0929546478075864,1.034755829300484,1.0197483179865439,0,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-08-01,1120.0,1120.0,1090.050048828125,1096.6500244140625,21967812,1096.6500244140625,1136.710009765625,1092.5450012207032,1051.9925018310546,999.3969995117187,1120.2795651832585,1099.6403664767129,1065.547540384419,1091.4368564709998,1051.5851929689038,39.85166350209602,31.057349884640328,8.794313617455689,63.83790057631405,1051.9925018310546,59.84539054554035,1171.6832829221353,932.3017207399739,0.2275506353567195,35.52500261579242,0.5280948428583632,17089646.4,1.2854456719478995,-1.9359763452348688,10.772729738794196,9.862754057611877,1051.9925018310546,0.05688765883917988,0,1.0424504190907053,1.0274757578370581,1.021292094165058,0,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-08-04,1059.949951171875,1065.0,1014.0499877929688,1016.4500122070312,26651144,1016.4500122070312,1115.2000122070312,1093.875,1053.132501220703,1000.4790002441406,1085.6697141911827,1084.514847518589,1060.871585319906,1079.9004188919278,1048.9825869865429,30.9178319053849,31.029446288789245,-0.11161438340434415,48.892588774296826,1053.132501220703,58.88498001088775,1170.9024612424785,935.3625411989275,0.22365649124923295,40.49285888671876,0.213190644566696,19015141.0,1.4015748818270661,-9.568504252043486,1.325822406348176,2.2945692379380267,1053.132501220703,0.055914122812308245,0,0.9651682110549693,1.050244083447919,1.0427959451448003,0,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-08-05,1030.0,1060.6500244140625,1008.4000244140624,1013.75,16726393,1013.75,1085.5800170898438,1095.070001220703,1053.6900024414062,1001.5430004882812,1061.6964761274553,1071.6485116061183,1056.3838152894386,1069.7234313700928,1046.3727657282805,23.350665641812384,29.493690159393875,-6.143024517581491,48.973929227673615,1053.6900024414062,58.43241964684687,1170.5548417351,936.8251631477125,0.221820153978717,43.48214721679689,-0.3723949335908432,19649362.6,0.8512435411009209,-12.746910418554558,1.1928540978881408,1.112110980009362,1053.6900024414062,0.05545503849467926,1,0.9620951111343327,1.0518147547947159,1.0160295930949446,1,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-08-06,1036.050048828125,1040.199951171875,1015.0499877929688,1025.300048828125,9978703,1025.300048828125,1059.3100219726562,1094.830010986328,1054.207504272461,1002.8790014648438,1049.5643336943454,1063.2215183737558,1053.4234565788374,1062.8890648251747,1044.8118237356764,18.07724108949833,27.210400345414765,-9.133159255916436,50.10169488158935,1054.207504272461,58.11624109888958,1170.43998647024,937.9750220746818,0.22051158187873934,44.014286586216535,-0.40341572746736254,19500323.1,0.5117198801695751,-11.356069062677532,-0.23352169483061846,1.0197582636200409,1054.207504272461,0.05512789546968486,1,0.9725789701484948,1.0247770687959812,1.010484735675461,1,926,50572.15478515625,949427.8452148438,1000000.0,0.0,0.0
2024-08-07,1034.949951171875,1056.4000244140625,1027.0,1041.75,19529790,1041.75,1038.7800170898438,1089.9100158691406,1056.020004272461,1004.7630017089843,1046.9595557962302,1059.3176059421637,1052.3116988094243,1059.636901005917,1044.5850219774782,15.051879028438861,24.778696082019586,-9.726817053580724,57.379152487793846,1056.020004272461,57.073137484914724,1170.1662792422903,941.8737293026315,0.21618203160548996,43.52856881277903,0.9571471362560846,18176618.6,1.0744457167627426,-8.969767758142066,-4.50982660744661,3.605171556439579,1056.020004272461,0.05404550790137252,1,0.9864869943611606,1.028627092905611,0.9934724753269738,1,926,50572.15478515625,964660.5,1015232.6547851562,0.01523265478515623,0.01523265478515623
2024-08-08,1055.0,1082.949951171875,1052.050048828125,1068.0999755859375,15443008,1068.0999755859375,1033.0700073242188,1084.8900085449218,1058.3850036621093,1007.2530017089844,1054.0063623927995,1060.91440042285,1053.8153442167113,1060.9389124797663,1046.3268703929195,14.612042086846714,22.745365282985013,-8.1333231961383,58.92537522742456,1058.3850036621093,56.51414779966516,1171.4132992614395,945.3567080627789,0.2135863512960634,44.22499302455358,-0.20925888091986655,17597634.9,0.8775615636849018,-2.6033874246598643,-4.488962805178498,4.633619549235513,1058.3850036621093,0.05339658782401586,1,1.0091790528873836,1.029371133415344,0.9877352533607623,1,926,50572.15478515625,989060.5773925781,1039632.7321777344,0.024033976131059065,0.03963273217773433
2024-08-11,1065.0,1079.9000244140625,1055.0,1076.1500244140625,11311050,1076.1500244140625,1045.010009765625,1080.1050109863281,1061.3550048828124,1010.297001953125,1061.3875830665538,1063.6845138757976,1055.942456616459,1063.2790835465812,1048.5359929130043,14.743090633576912,21.14491035310339,-6.401819719526479,60.03238956556573,1061.3550048828124,55.766823478272585,1172.8886518393576,949.8213579262672,0.21017217885331405,43.042851039341535,-0.267561734087038,17543677.5,0.6447365439771678,5.873383982494507,-4.2571152656528,5.842146487736666,1061.3550048828124,0.052543044713328484,0,1.013939746327275,1.0236019188758887,0.9896389683955698,0,926,50572.15478515625,996514.9226074219,1047087.0773925781,0.0071701717194196934,0.047087077392578225
2024-08-12,1074.8499755859375,1075.5,1048.199951171875,1053.449951171875,7508231,1053.449951171875,1052.95,1069.2650085449218,1062.8050048828125,1012.9060009765625,1058.7417057683276,1061.823684293266,1055.705075145546,1061.7669093350878,1048.8999898210689,12.866919514018946,19.489312185286504,-6.6223926712675585,53.50483097245502,1062.8050048828125,55.13012850044935,1173.0652618837112,952.5447478819137,0.20748915651381655,42.24642944335938,-0.33620388911727916,15435270.2,0.4864334023773682,3.9161480810727456,-9.329950225234096,2.8307873866191935,1062.8050048828125,0.05187228912845413,1,0.9911977703643116,1.0260446957640132,1.0203142298219832,1,0,1047087.0773925781,0.0,1047087.0773925781,0.0,0.047087077392578225
2024-08-13,1057.0,1067.050048828125,1047.0,1062.3499755859375,8211830,1062.3499755859375,1060.3599853515625,1059.8350036621093,1064.8650024414062,1015.1440002441407,1059.9444623741977,1061.9193736192062,1056.3379228065357,1061.8566118352185,1049.896285062911,11.960326772307553,17.983515102690713,-6.02318833038316,45.43131558595483,1064.8650024414062,54.254511408839456,1173.374025259085,956.3559796237273,0.20379864596714373,38.70357404436385,0.09371035600795974,15170390.9,0.541306420785769,3.613569198612554,-8.152859277887071,4.034661919096139,1064.8650024414062,0.05094966149178594,1,0.9976381730550797,1.0191499988807307,0.9949640177823822,1,936,52727.500244140625,994359.5771484375,1047087.0773925781,0.0,0.047087077392578225
2024-08-15,1072.0,1099.949951171875,1070.0,1098.3499755859375,11435650,1098.3499755859375,1071.67998046875,1055.229998779297,1068.554998779297,1019.0329992675781,1072.7463001114443,1068.5431194313392,1060.3390706902883,1067.4709754891753,1053.4854473238759,13.985528165299456,17.183917715212463,-3.1983895499130064,46.89879189679377,1068.554998779297,53.876620570669544,1176.308239920636,960.8017576379578,0.20168029023201414,38.75357055664063,0.3925824085496168,14876361.1,0.768712854113228,5.433163003209751,-4.023946858241533,7.203154871958128,1068.554998779297,0.05042007255800355,0,1.027883428406285,1.0279906085718458,0.9760094904432619,0,936,52727.500244140625,1028055.5771484375,1080783.0773925781,0.032180704668716364,0.08078307739257817
