Date,Open,High,Low,Close,Volume,Adj_Close,MA5,MA10,MA20,MA50,EMA5,EMA10,EMA20,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,ATR,Volume_Change,Volume_MA10,Volume_Ratio,ROC5,ROC10,ROC20,Close_MA20,Volatility,Target,Close_Ratio,High_Low_Ratio,Open_Close_Ratio,Signal,Position,Cash,Holdings,Equity,Returns,Cumulative_Returns
2024-07-30,51583.44921875,51663.1015625,51335.69921875,51553.3984375,219000.0,51553.3984375,51328.7296875,51690.56484375,52117.2548828125,50963.1259375,51493.8714491281,51645.326955906676,51747.637324857074,51697.11869733995,51663.17400745169,33.944689888259745,231.2908209736021,-197.34613108534236,39.315385514064694,52117.2548828125,615.8452673012977,53348.945417415096,50885.564348209904,0.04726613239212602,712.2862723214286,-0.06887755102040816,232080.0,0.9436401240951396,0.4606630112828025,-1.609644732454374,-1.1783122379171784,52117.2548828125,0.011816533098031498,1,0.9891810025953909,1.0063776737968424,1.0005829059220301,1,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-07-31,51672.6015625,51877.1484375,51456.19921875,51564.0,156400.0,51564.0,51463.7796875,51584.894921875,52040.9923828125,51033.441953125,51517.24763275207,51630.540236650915,51730.14805582307,51676.63889774919,51655.827784677494,20.8111130716934,189.19487939322036,-168.38376632152696,37.837539835146366,52040.9923828125,582.6906532938949,53206.373689400294,50875.61107622471,0.04478705163864938,695.8646763392857,-0.28584474885844746,233780.0,0.6690050474805372,1.3269141018398045,-2.008143628721437,-2.872992178265843,52040.9923828125,0.01119676290966233,0,0.9908342950245115,1.0081807289528024,1.0021061508513691,0,18,71848.0,928152.0,1000000.0,0.0,0.0
2024-08-01,51172.25,51608.69921875,51087.8515625,51350.1484375,163000.0,51350.1484375,51474.61953125,51493.349609375,51953.31484375,51104.8059375,51461.54790100138,51579.55990953257,51693.95761598278,51626.40959617239,51633.18487007175,-6.775273899365857,150.0008487347031,-156.77612263406897,35.07140309723178,51953.31484375,545.0838695385255,53043.48258282705,50863.14710467295,0.04196720622565614,688.5393415178571,0.0421994884910486,236670.0,0.6887226940465627,0.1056598417135568,-1.751540396804363,-3.302125477222595,51953.31484375,0.010491801556414052,0,0.9883902228748247,1.0101951372062066,0.9965355808519906,0,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-08-04,50586.25,50747.55078125,49719.1015625,50092.1015625,257800.0,50092.1015625,51211.78984375,51274.519921875,51824.90234375,51131.2759375,51005.065788167594,51309.11293734483,51541.39989660347,51390.36220637664,51519.030550992364,-128.6683446157258,94.26701006461734,-222.93535468034315,21.803755945546996,51824.90234375,660.1288002434525,53145.159944236904,50504.644743263096,0.050950702877537606,768.7391183035714,0.5815950920245399,244920.0,1.052588600359301,-2.5563981762917964,-4.185692803424324,-4.877008838332331,51824.90234375,0.012737675719384408,0,0.9665643213419586,1.020685193143669,1.009864797484758,0,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-08-05,50436.8984375,50688.80078125,49659.05078125,49748.30078125,162800.0,49748.30078125,50861.58984375,51071.519921875,51691.02734375,51146.808984375,50586.14411919507,51025.32890896395,51370.62855228409,51137.73737174177,51387.865382863296,-250.12801112152374,25.388005827389122,-275.51601694891286,20.417014265818224,51691.02734375,790.4820458027592,53271.99143535552,50110.06325214448,0.061169768636710094,821.7606026785714,-0.36850271528316525,240420.0,0.6771483237667415,-3.4000461626413125,-3.920561257072197,-5.107218125617274,51691.02734375,0.015292442159177496,1,0.9624165612035394,1.0207364011957476,1.0138416316826149,1,0,1000000.0,0.0,1000000.0,0.0,0.0
2024-08-06,50286.19921875,50292.44921875,49782.19921875,50119.0,171000.0,50119.0,50574.71015625,50951.719921875,51568.5373046875,51163.55296875,50430.429412796715,50860.54183460687,51251.42583301895,50981.00854531996,51293.87535450305,-312.8668091830914,-42.26295717470698,-270.6038520083844,22.944022873809615,51568.5373046875,835.812966943915,53240.16323857533,49896.91137079967,0.06483123319985581,816.7639508928571,0.05036855036855026,228300.0,0.7490144546649146,-2.7823547641363966,-2.3345090320946227,-4.660180077997489,51568.5373046875,0.016207808299963954,1,0.9718910525593725,1.010249647625206,1.0033360445888784,1,18,97858.0,902142.0,1000000.0,0.0,0.0
2024-08-07,50051.8984375,50440.75,49829.6015625,50156.69921875,124800.0,50156.69921875,50293.25,50878.51484375,51466.9072265625,51183.843984375,50339.18601478115,50732.570449905616,51147.166155469524,50854.19172584765,51209.640085188,-355.44835934034927,-104.90003760783544,-250.54832173251384,25.51087152754782,51466.9072265625,878.8284375413484,53224.5641016452,49709.2503514798,0.06830240905463066,826.5318080357143,-0.2701754385964912,221940.0,0.5623141389564748,-2.7292312102435767,-1.4385316622043232,-3.8946709997506823,51466.9072265625,0.01707560226365764,1,0.9745427095114764,1.0122647666916111,0.9979105327327675,1,18,97858.0,902820.5859375,1000678.5859375,0.0006785859375000314,0.0006785859375000314
2024-08-08,50612.1015625,50707.75,50386.44921875,50484.5,120200.0,50484.5,50120.1203125,50797.369921875,51377.5998046875,51223.506953125,50387.6240098541,50687.466731740955,51084.055093043855,50797.316075717245,51155.9260048037,-358.6099290864586,-155.6420159035601,-202.96791318289849,30.558806913326308,51377.5998046875,883.5948328039714,53144.78947029544,49610.41013907956,0.06879222354979334,826.4319196428571,-0.03685897435897434,212390.0,0.5659400160082867,-1.685775920499255,-1.5818972669549347,-3.4171155149064103,51377.5998046875,0.017198055887448355,1,0.982616941856322,1.0063767299786315,1.002527539393279,1,18,97858.0,908721.0,1006579.0,0.005896412839665244,0.0065789999999998905
2024-08-11,50412.6015625,50830.69921875,50149.25,50577.94921875,163500.0,50577.94921875,50217.28984375,50714.53984375,51292.55234375,51261.41890625,50451.06574615274,50667.55445665169,51035.8545335873,50763.56732849151,51113.11290954047,-349.5455810489584,-194.42272893263976,-155.12285211631865,35.744545823985575,51292.55234375,874.0859034154303,53040.72415058086,49544.38053691914,0.06816474232418955,789.0424107142857,0.36023294509151405,177370.0,0.9218018830692902,0.9699087103459014,-1.6112841945288725,-3.2536056986424478,51292.55234375,0.017041185581047374,0,0.9860680919091156,1.0135884229325463,0.996730835100987,0,18,97858.0,910403.0859375,1008261.0859375,0.0016710918243874051,0.008261085937499857
2024-08-12,50395.3515625,50559.25,49785.1015625,49831.8515625,148900.0,49831.8515625,50234.0,50547.794921875,51161.35,51278.376953125,50244.661018268496,50515.608475896835,50921.18758395994,50620.22644141589,51018.20466161155,-397.978220195655,-235.1338271852428,-162.8443930104122,33.47979414376914,51161.35,887.1150374234338,52935.58007484687,49387.11992515313,0.06935821962660757,762.7887834821429,-0.08929663608562688,168740.0,0.882422662083679,0.16794700509950022,-3.2378094332439766,-5.002386677499182,51161.35,0.017339554906651875,0,0.9740136169686687,1.0155498013100994,1.0113080285466265,0,0,1008261.0859375,0.0,1008261.0859375,0.0,0.008261085937499857
2024-08-13,49887.1484375,49959.25,49654.6484375,49727.30078125,137100.0,49727.30078125,50155.66015625,50365.18515625,51027.875,51253.323984375,50072.207605929,50372.27980414286,50807.484078939946,50482.85326292883,50922.58215195514,-439.728889026308,-276.0528395534559,-163.67604947285213,36.07791062135772,51027.875,892.2572121263723,52812.389424252746,49243.360575747254,0.06994272931227279,730.4673549107143,-0.0792478173270651,160550.0,0.853939582684522,-0.7815383761647254,-3.5421479700583514,-5.094776704296933,51027.875,0.017485682328068186,1,0.9745124754117235,1.0061344017546192,1.0032144848752835,1,0,1008261.0859375,0.0,1008261.0859375,0.0,0.008261085937499857
